match_api_id,home_team_goals_difference,away_team_goals_difference,games_won_home_team,games_won_away_team,games_against_won,games_against_lost,League_1.0,League_1729.0
3189,1024401.0,-3.0,15.0,3.0,7.0,0.0,2.0,0,1
3190,1024403.0,7.0,6.0,6.0,5.0,0.0,1.0,0,1
3191,1024407.0,0.0,-5.0,3.0,2.0,1.0,1.0,0,1
3192,1024412.0,13.0,3.0,8.0,4.0,3.0,0.0,0,1
3193,1024415.0,-2.0,-3.0,0.0,1.0,0.0,0.0,0,1
3194,1024417.0,-5.0,-1.0,1.0,3.0,0.0,0.0,0,1
3195,1024421.0,1.0,15.0,3.0,6.0,1.0,1.0,0,1
3196,1024424.0,-7.0,9.0,3.0,6.0,1.0,2.0,0,1
3197,1024427.0,-5.0,-5.0,3.0,3.0,1.0,1.0,0,1
3198,1024438.0,6.0,0.0,5.0,3.0,2.0,1.0,0,1
3199,1024440.0,-5.0,-10.0,2.0,2.0,1.0,1.0,0,1
3200,1024443.0,-11.0,-3.0,2.0,0.0,0.0,0.0,0,1
3201,1024445.0,6.0,1.0,5.0,4.0,1.0,0.0,0,1
3202,1024449.0,2.0,19.0,3.0,9.0,0.0,2.0,0,1
3203,1024452.0,18.0,8.0,7.0,6.0,1.0,2.0,0,1
3204,1024455.0,-3.0,3.0,3.0,4.0,1.0,1.0,0,1
3205,1024459.0,-5.0,-2.0,0.0,2.0,0.0,0.0,0,1
3206,1024464.0,-4.0,11.0,3.0,5.0,2.0,1.0,0,1
3207,1024468.0,-4.0,-5.0,3.0,1.0,0.0,0.0,0,1
3208,1024479.0,-11.0,-13.0,2.0,1.0,2.0,1.0,0,1
3209,1024482.0,4.0,-2.0,5.0,1.0,0.0,0.0,0,1
3210,1024484.0,7.0,-4.0,5.0,3.0,1.0,1.0,0,1
3211,1024490.0,18.0,8.0,8.0,6.0,0.0,3.0,0,1
3212,1024492.0,0.0,-2.0,3.0,3.0,0.0,2.0,0,1
3213,1024497.0,-2.0,3.0,1.0,4.0,0.0,0.0,0,1
3214,1024502.0,-2.0,5.0,2.0,4.0,0.0,0.0,0,1
3215,1024506.0,-1.0,20.0,4.0,8.0,0.0,3.0,0,1
3216,1024510.0,-5.0,2.0,2.0,3.0,2.0,0.0,0,1
3217,1024515.0,-3.0,0.0,3.0,4.0,1.0,1.0,0,1
3218,1024525.0,4.0,-2.0,3.0,3.0,2.0,0.0,0,1
3219,1024531.0,-3.0,19.0,3.0,8.0,0.0,2.0,0,1
3220,1024534.0,-13.0,4.0,1.0,5.0,0.0,3.0,0,1
3221,1024537.0,3.0,3.0,5.0,5.0,1.0,1.0,0,1
3222,1024539.0,-1.0,-2.0,2.0,2.0,0.0,0.0,0,1
3223,1024542.0,19.0,-1.0,7.0,2.0,0.0,0.0,0,1
3224,1024545.0,0.0,-7.0,3.0,1.0,1.0,2.0,0,1
3225,1024547.0,-5.0,-4.0,1.0,3.0,0.0,0.0,0,1
3226,1024549.0,1.0,-7.0,5.0,3.0,2.0,0.0,0,1
3227,1024554.0,-5.0,2.0,3.0,4.0,0.0,1.0,0,1
3228,1024563.0,-9.0,3.0,2.0,3.0,1.0,0.0,0,1
3229,1024568.0,7.0,-1.0,5.0,4.0,0.0,2.0,0,1
3230,1024573.0,2.0,22.0,5.0,8.0,1.0,2.0,0,1
3231,1024576.0,24.0,6.0,9.0,4.0,2.0,1.0,0,1
3232,1024581.0,6.0,3.0,5.0,6.0,0.0,2.0,0,1
3233,1024589.0,-3.0,-3.0,2.0,2.0,0.0,0.0,0,1
3234,1024595.0,-8.0,-8.0,2.0,2.0,0.0,0.0,0,1
3235,1024601.0,-6.0,2.0,3.0,2.0,1.0,2.0,0,1
3236,1024605.0,-7.0,-3.0,1.0,3.0,0.0,0.0,0,1
3237,1024609.0,-4.0,-16.0,3.0,1.0,0.0,1.0,0,1
3238,1024614.0,-6.0,-6.0,3.0,3.0,2.0,1.0,0,1
3239,1024627.0,3.0,-3.0,4.0,2.0,3.0,0.0,0,1
3240,1024632.0,-8.0,3.0,2.0,6.0,0.0,3.0,0,1
3241,1024635.0,-13.0,1.0,2.0,2.0,0.0,3.0,0,1
3242,1024638.0,3.0,-2.0,2.0,4.0,0.0,2.0,0,1
3243,1024644.0,-1.0,-1.0,4.0,3.0,0.0,0.0,0,1
3244,1024649.0,21.0,26.0,7.0,9.0,2.0,0.0,0,1
3245,1024654.0,5.0,-6.0,4.0,3.0,1.0,1.0,0,1
3246,1024658.0,-8.0,10.0,2.0,6.0,0.0,0.0,0,1
3247,1024662.0,-5.0,-5.0,3.0,2.0,0.0,0.0,0,1
3248,1228229.0,7.0,-6.0,5.0,1.0,2.0,0.0,0,1
3249,1228230.0,13.0,15.0,5.0,7.0,0.0,2.0,0,1
3250,1228231.0,-3.0,-8.0,5.0,3.0,1.0,0.0,0,1
3251,1228232.0,10.0,0.0,6.0,0.0,0.0,0.0,0,1
3252,1228233.0,6.0,7.0,7.0,4.0,0.0,1.0,0,1
3253,1228234.0,-4.0,-4.0,5.0,3.0,1.0,0.0,0,1
3254,1228235.0,0.0,-5.0,0.0,1.0,0.0,0.0,0,1
3255,1228236.0,0.0,0.0,4.0,3.0,1.0,2.0,0,1
3256,1228237.0,-11.0,-12.0,1.0,0.0,0.0,2.0,0,1
3257,1228238.0,9.0,3.0,7.0,4.0,0.0,2.0,0,1
3258,1229196.0,1.0,11.0,5.0,5.0,0.0,3.0,0,1
3259,1229197.0,-1.0,-2.0,3.0,4.0,2.0,1.0,0,1
3260,1229198.0,10.0,10.0,6.0,4.0,2.0,1.0,0,1
3261,1229199.0,-12.0,-4.0,2.0,0.0,0.0,1.0,0,1
3262,1229200.0,-9.0,-4.0,3.0,0.0,0.0,0.0,0,1
3263,1229201.0,-6.0,-8.0,0.0,1.0,1.0,0.0,0,1
3264,1229202.0,5.0,7.0,4.0,5.0,0.0,1.0,0,1
3265,1229204.0,6.0,3.0,4.0,6.0,2.0,0.0,0,1
3266,1229205.0,5.0,-9.0,5.0,0.0,0.0,0.0,0,1
3267,1229206.0,-8.0,13.0,2.0,7.0,0.0,3.0,0,1
3268,1229208.0,8.0,1.0,3.0,5.0,0.0,1.0,0,1
3269,1229209.0,-3.0,12.0,2.0,7.0,0.0,3.0,0,1
3270,1229210.0,7.0,-2.0,5.0,2.0,0.0,3.0,0,1
3271,1229211.0,7.0,-7.0,4.0,0.0,2.0,0.0,0,1
3272,1229212.0,14.0,6.0,7.0,4.0,3.0,0.0,0,1
3273,1229213.0,-4.0,-7.0,3.0,2.0,2.0,0.0,0,1
3274,1229214.0,-4.0,-12.0,0.0,2.0,0.0,0.0,0,1
3275,1229215.0,-11.0,8.0,0.0,4.0,0.0,0.0,0,1
3276,1229216.0,-5.0,-12.0,0.0,2.0,0.0,2.0,0,1
3277,1229217.0,3.0,9.0,6.0,6.0,2.0,0.0,0,1
3278,1229218.0,5.0,6.0,2.0,4.0,1.0,1.0,0,1
3279,1229219.0,0.0,-4.0,4.0,0.0,2.0,0.0,0,1
3280,1229220.0,-1.0,1.0,2.0,5.0,0.0,1.0,0,1
3281,1229221.0,10.0,-4.0,7.0,2.0,2.0,1.0,0,1
3282,1229222.0,-8.0,5.0,2.0,3.0,1.0,0.0,0,1
3283,1229223.0,-7.0,9.0,2.0,7.0,0.0,2.0,0,1
3284,1229224.0,-12.0,-11.0,2.0,0.0,0.0,0.0,0,1
3285,1229226.0,-4.0,8.0,0.0,5.0,0.0,0.0,0,1
3286,1229227.0,7.0,7.0,6.0,5.0,1.0,2.0,0,1
3287,1229228.0,-3.0,-1.0,3.0,1.0,1.0,1.0,0,1
3288,1229229.0,-8.0,9.0,2.0,3.0,1.0,2.0,0,1
3289,1229230.0,1.0,13.0,4.0,7.0,2.0,1.0,0,1
3290,1229231.0,3.0,-4.0,4.0,3.0,0.0,0.0,0,1
3291,1229232.0,8.0,-15.0,7.0,1.0,2.0,0.0,0,1
3292,1229233.0,-9.0,-5.0,1.0,2.0,0.0,0.0,0,1
3293,1229234.0,-1.0,2.0,1.0,4.0,1.0,2.0,0,1
3294,1229235.0,-2.0,7.0,1.0,6.0,0.0,2.0,0,1
3295,1229236.0,6.0,-1.0,4.0,2.0,1.0,0.0,0,1
3296,1229237.0,1.0,-2.0,3.0,3.0,1.0,1.0,0,1
3297,1229238.0,-1.0,-3.0,5.0,1.0,0.0,0.0,0,1
3298,1229239.0,-8.0,-4.0,2.0,1.0,0.0,0.0,0,1
3299,1229240.0,11.0,-4.0,8.0,3.0,3.0,0.0,0,1
3300,1229241.0,-7.0,-1.0,2.0,3.0,0.0,0.0,0,1
3301,1229242.0,0.0,-9.0,2.0,1.0,1.0,2.0,0,1
3302,1229243.0,-4.0,-12.0,1.0,1.0,2.0,0.0,0,1
3303,1229244.0,6.0,8.0,4.0,6.0,2.0,0.0,0,1
3304,1229245.0,0.0,0.0,3.0,2.0,2.0,0.0,0,1
3305,1229246.0,-4.0,12.0,5.0,6.0,0.0,3.0,0,1
3306,1229247.0,3.0,0.0,4.0,3.0,0.0,0.0,0,1
3307,1229249.0,3.0,9.0,4.0,3.0,0.0,3.0,0,1
3308,1229250.0,9.0,10.0,3.0,5.0,1.0,1.0,0,1
3309,1229251.0,-1.0,1.0,2.0,4.0,0.0,3.0,0,1
3310,1229253.0,-4.0,-7.0,1.0,2.0,0.0,0.0,0,1
3311,1229254.0,12.0,3.0,6.0,4.0,1.0,2.0,0,1
3312,1229255.0,-8.0,-7.0,1.0,4.0,2.0,1.0,0,1
3313,1229256.0,-1.0,-4.0,3.0,1.0,1.0,1.0,0,1
3314,1229257.0,-13.0,-7.0,0.0,3.0,0.0,0.0,0,1
3315,1229258.0,-5.0,10.0,1.0,8.0,0.0,0.0,0,1
3316,1229259.0,6.0,2.0,6.0,3.0,0.0,2.0,0,1
3317,1229260.0,-4.0,6.0,3.0,4.0,0.0,3.0,0,1
3318,1229261.0,7.0,5.0,3.0,6.0,1.0,1.0,0,1
3319,1229262.0,-5.0,3.0,3.0,4.0,0.0,0.0,0,1
3320,1229264.0,1.0,2.0,3.0,4.0,2.0,1.0,0,1
3321,1229265.0,-2.0,-3.0,2.0,2.0,2.0,1.0,0,1
3322,1229267.0,11.0,10.0,5.0,8.0,2.0,1.0,0,1
3323,1229268.0,-8.0,-6.0,2.0,1.0,0.0,0.0,0,1
3324,1229269.0,-4.0,3.0,1.0,3.0,0.0,3.0,0,1
3325,1229270.0,11.0,-2.0,5.0,3.0,0.0,2.0,0,1
3326,1229271.0,1.0,-2.0,4.0,2.0,1.0,2.0,0,1
3327,1229272.0,-11.0,-12.0,3.0,0.0,1.0,1.0,0,1
3328,1229273.0,12.0,4.0,5.0,4.0,0.0,0.0,0,1
3329,1229274.0,2.0,-4.0,3.0,3.0,1.0,1.0,0,1
3330,1229275.0,12.0,-2.0,9.0,2.0,3.0,0.0,0,1
3331,1229276.0,-5.0,9.0,1.0,4.0,0.0,3.0,0,1
3332,1229278.0,4.0,-9.0,4.0,3.0,0.0,0.0,0,1
3333,1229279.0,-7.0,-6.0,0.0,2.0,0.0,2.0,0,1
3334,1229280.0,-10.0,9.0,1.0,4.0,0.0,0.0,0,1
3335,1229281.0,3.0,1.0,4.0,3.0,2.0,0.0,0,1
3336,1229282.0,2.0,5.0,4.0,4.0,1.0,0.0,0,1
3337,1229283.0,0.0,-1.0,5.0,3.0,0.0,0.0,0,1
3338,1229284.0,3.0,0.0,3.0,4.0,1.0,1.0,0,1
3339,1229285.0,0.0,-6.0,3.0,2.0,1.0,2.0,0,1
3340,1229286.0,11.0,-11.0,5.0,1.0,0.0,0.0,0,1
3341,1229287.0,-5.0,-6.0,1.0,1.0,1.0,0.0,0,1
3342,1229288.0,-6.0,-4.0,3.0,2.0,0.0,0.0,0,1
3343,1229289.0,1.0,13.0,3.0,9.0,0.0,2.0,0,1
3344,1229290.0,3.0,3.0,5.0,4.0,1.0,1.0,0,1
3345,1229291.0,0.0,5.0,5.0,5.0,1.0,0.0,0,1
3346,1229292.0,2.0,-1.0,3.0,2.0,0.0,0.0,0,1
3347,1229294.0,-12.0,12.0,2.0,5.0,1.0,2.0,0,1
3348,1229295.0,5.0,-6.0,4.0,2.0,3.0,0.0,0,1
3349,1229297.0,-8.0,3.0,4.0,5.0,0.0,2.0,0,1
3350,1229298.0,2.0,-13.0,3.0,2.0,1.0,0.0,0,1
3351,1229299.0,-7.0,-5.0,2.0,3.0,0.0,0.0,0,1
3352,1229300.0,12.0,-4.0,8.0,2.0,0.0,1.0,0,1
3353,1229301.0,4.0,9.0,5.0,3.0,0.0,1.0,0,1
3354,1229302.0,-5.0,-1.0,1.0,5.0,0.0,1.0,0,1
3355,1229303.0,-10.0,1.0,1.0,3.0,0.0,0.0,0,1
3356,1229304.0,3.0,6.0,4.0,4.0,1.0,1.0,0,1
3357,1229305.0,-3.0,10.0,3.0,5.0,1.0,1.0,0,1
3358,1228290.0,-10.0,15.0,0.0,6.0,0.0,0.0,0,1
3359,1228291.0,8.0,6.0,6.0,7.0,1.0,1.0,0,1
3360,1228292.0,-2.0,12.0,3.0,7.0,1.0,1.0,0,1
3361,1228293.0,9.0,5.0,6.0,6.0,3.0,0.0,0,1
3362,1228294.0,-12.0,-10.0,3.0,4.0,2.0,0.0,0,1
3363,1228295.0,-1.0,7.0,0.0,7.0,0.0,0.0,0,1
3364,1228296.0,-5.0,6.0,1.0,4.0,1.0,1.0,0,1
3365,1228297.0,-5.0,-7.0,1.0,1.0,0.0,0.0,0,1
3366,1228298.0,-2.0,-13.0,3.0,1.0,0.0,0.0,0,1
3367,1228299.0,6.0,2.0,4.0,4.0,1.0,0.0,0,1
3368,1229306.0,11.0,-5.0,5.0,2.0,1.0,0.0,0,1
3369,1229307.0,-14.0,-10.0,3.0,2.0,1.0,0.0,0,1
3370,1229308.0,3.0,8.0,4.0,3.0,2.0,1.0,0,1
3371,1229309.0,-10.0,3.0,1.0,3.0,0.0,1.0,0,1
3372,1229310.0,9.0,3.0,8.0,6.0,3.0,0.0,0,1
3373,1229312.0,3.0,9.0,5.0,5.0,0.0,2.0,0,1
3374,1229313.0,-6.0,4.0,1.0,4.0,1.0,1.0,0,1
3375,1229314.0,-10.0,-2.0,1.0,2.0,0.0,0.0,0,1
3376,1229315.0,5.0,-4.0,5.0,3.0,0.0,0.0,0,1
3377,1229316.0,-1.0,5.0,4.0,5.0,0.0,2.0,0,1
3378,1229317.0,9.0,-9.0,4.0,1.0,1.0,1.0,0,1
3379,1229318.0,7.0,-1.0,5.0,4.0,0.0,1.0,0,1
3380,1229319.0,10.0,6.0,6.0,5.0,1.0,0.0,0,1
3381,1229322.0,-9.0,2.0,2.0,4.0,1.0,1.0,0,1
3382,1229323.0,1.0,10.0,3.0,5.0,0.0,1.0,0,1
3383,1229324.0,4.0,-18.0,4.0,2.0,1.0,1.0,0,1
3384,1229325.0,7.0,-9.0,6.0,2.0,1.0,0.0,0,1
3385,1229326.0,-1.0,-11.0,5.0,1.0,1.0,1.0,0,1
3386,1229327.0,-3.0,1.0,2.0,4.0,0.0,0.0,0,1
3387,1229328.0,-8.0,10.0,2.0,8.0,1.0,2.0,0,1
3388,1229329.0,11.0,12.0,5.0,6.0,1.0,1.0,0,1
3389,1229330.0,-17.0,3.0,2.0,3.0,0.0,0.0,0,1
3390,1229331.0,2.0,4.0,4.0,4.0,1.0,0.0,0,1
3391,1229332.0,-10.0,-11.0,2.0,2.0,2.0,0.0,0,1
3392,1229333.0,13.0,10.0,8.0,6.0,1.0,1.0,0,1
3393,1229334.0,0.0,-9.0,4.0,2.0,1.0,1.0,0,1
3394,1229335.0,-7.0,10.0,2.0,7.0,1.0,1.0,0,1
3395,1229336.0,-12.0,-3.0,1.0,4.0,0.0,0.0,0,1
3396,1229337.0,2.0,8.0,4.0,4.0,0.0,1.0,0,1
3397,1229338.0,-6.0,-2.0,3.0,3.0,2.0,1.0,0,1
3398,1229340.0,13.0,9.0,5.0,5.0,0.0,2.0,0,1
3399,1229341.0,6.0,-1.0,5.0,3.0,1.0,0.0,0,1
3400,1229342.0,9.0,-8.0,6.0,2.0,1.0,0.0,0,1
3401,1229343.0,-8.0,-10.0,2.0,2.0,0.0,0.0,0,1
3402,1229344.0,2.0,3.0,3.0,4.0,0.0,0.0,0,1
3403,1229345.0,3.0,-2.0,3.0,4.0,1.0,1.0,0,1
3404,1229346.0,13.0,15.0,7.0,9.0,0.0,2.0,0,1
3405,1229347.0,-5.0,-13.0,3.0,2.0,1.0,1.0,0,1
3406,1229348.0,-6.0,-5.0,2.0,2.0,0.0,0.0,0,1
3407,1229349.0,-8.0,-1.0,2.0,4.0,1.0,2.0,0,1
3408,1229350.0,9.0,11.0,5.0,6.0,2.0,1.0,0,1
3409,1229351.0,-13.0,-7.0,2.0,2.0,0.0,1.0,0,1
3410,1229352.0,13.0,0.0,8.0,2.0,1.0,0.0,0,1
3411,1229354.0,-6.0,11.0,3.0,6.0,1.0,1.0,0,1
3412,1229355.0,-3.0,11.0,2.0,7.0,0.0,3.0,0,1
3413,1229356.0,-8.0,14.0,3.0,6.0,0.0,1.0,0,1
3414,1229357.0,-5.0,-10.0,3.0,1.0,0.0,1.0,0,1
3415,1229358.0,0.0,5.0,5.0,4.0,1.0,0.0,0,1
3416,1229359.0,3.0,-7.0,4.0,2.0,2.0,1.0,0,1
3417,1229360.0,-9.0,-8.0,2.0,2.0,0.0,2.0,0,1
3418,1229361.0,9.0,-6.0,5.0,2.0,1.0,0.0,0,1
3419,1229362.0,4.0,-15.0,5.0,1.0,1.0,0.0,0,1
3420,1229363.0,-7.0,13.0,3.0,8.0,0.0,3.0,0,1
3421,1229364.0,9.0,12.0,6.0,6.0,1.0,0.0,0,1
3422,1229365.0,-5.0,14.0,3.0,6.0,1.0,2.0,0,1
3423,1229367.0,-3.0,-6.0,2.0,3.0,0.0,2.0,0,1
3424,1229369.0,-7.0,1.0,3.0,5.0,0.0,1.0,0,1
3425,1229370.0,-6.0,10.0,2.0,5.0,0.0,1.0,0,1
3426,1229371.0,-9.0,3.0,2.0,3.0,0.0,1.0,0,1
3427,1229372.0,-8.0,-1.0,1.0,2.0,1.0,0.0,0,1
3428,1229373.0,-15.0,-10.0,1.0,2.0,2.0,1.0,0,1
3429,1229374.0,15.0,-5.0,6.0,1.0,2.0,0.0,0,1
3430,1229375.0,11.0,-6.0,5.0,2.0,1.0,2.0,0,1
3431,1229376.0,13.0,4.0,8.0,5.0,1.0,1.0,0,1
3432,1229377.0,-7.0,-5.0,2.0,3.0,0.0,2.0,0,1
3433,1229378.0,0.0,9.0,2.0,6.0,0.0,1.0,0,1
3434,1229380.0,-8.0,-5.0,1.0,4.0,0.0,0.0,0,1
3435,1229381.0,2.0,12.0,5.0,6.0,0.0,2.0,0,1
3436,1229382.0,0.0,-3.0,2.0,2.0,1.0,1.0,0,1
3437,1229383.0,8.0,-7.0,5.0,3.0,1.0,1.0,0,1
3438,1229385.0,11.0,-14.0,6.0,2.0,2.0,0.0,0,1
3439,1229386.0,-6.0,-7.0,2.0,2.0,1.0,2.0,0,1
3440,1229387.0,8.0,4.0,4.0,3.0,0.0,1.0,0,1
3441,1229388.0,8.0,16.0,6.0,6.0,1.0,1.0,0,1
3442,1229389.0,-7.0,1.0,3.0,2.0,0.0,1.0,0,1
3443,1229390.0,-8.0,1.0,1.0,4.0,0.0,0.0,0,1
3444,1229391.0,-6.0,14.0,2.0,8.0,0.0,3.0,0,1
3445,1229392.0,-3.0,-8.0,4.0,1.0,0.0,1.0,0,1
3446,1229393.0,-2.0,-2.0,3.0,4.0,2.0,0.0,0,1
3447,1229394.0,-10.0,10.0,2.0,6.0,1.0,1.0,0,1
3448,1229395.0,-17.0,8.0,1.0,6.0,0.0,3.0,0,1
3449,1229396.0,6.0,-1.0,5.0,4.0,1.0,2.0,0,1
3450,1229398.0,0.0,-3.0,4.0,4.0,0.0,1.0,0,1
3451,1229400.0,14.0,-8.0,8.0,1.0,2.0,1.0,0,1
3452,1229401.0,0.0,-9.0,2.0,1.0,1.0,0.0,0,1
3453,1229402.0,-8.0,-11.0,2.0,2.0,0.0,1.0,0,1
3454,1229403.0,-1.0,-4.0,4.0,3.0,1.0,1.0,0,1
3455,1229404.0,0.0,-3.0,3.0,4.0,1.0,1.0,0,1
3456,1229405.0,10.0,9.0,6.0,6.0,1.0,2.0,0,1
3457,1229406.0,-4.0,15.0,2.0,5.0,1.0,1.0,0,1
3458,1229407.0,14.0,5.0,8.0,5.0,2.0,0.0,0,1
3459,1229408.0,1.0,4.0,4.0,5.0,0.0,0.0,0,1
3460,1229409.0,15.0,11.0,5.0,7.0,0.0,2.0,0,1
3461,1229410.0,8.0,-3.0,6.0,3.0,3.0,0.0,0,1
3462,1229412.0,-5.0,-9.0,3.0,2.0,2.0,1.0,0,1
3463,1229413.0,-11.0,-1.0,1.0,2.0,0.0,0.0,0,1
3464,1229414.0,-7.0,-2.0,2.0,3.0,0.0,2.0,0,1
3465,1229415.0,-4.0,-10.0,4.0,1.0,0.0,1.0,0,1
3466,1229416.0,-3.0,1.0,3.0,4.0,0.0,3.0,0,1
3467,1229417.0,-6.0,13.0,3.0,8.0,0.0,3.0,0,1
3468,1228301.0,6.0,0.0,5.0,0.0,0.0,0.0,0,1
3469,1228302.0,-1.0,5.0,3.0,3.0,1.0,1.0,0,1
3470,1228303.0,11.0,-8.0,6.0,4.0,2.0,0.0,0,1
3471,1228304.0,2.0,-10.0,6.0,0.0,1.0,1.0,0,1
3472,1228305.0,-3.0,9.0,0.0,6.0,0.0,0.0,0,1
3473,1228306.0,3.0,-4.0,4.0,1.0,0.0,1.0,0,1
3474,1228309.0,6.0,-13.0,4.0,2.0,1.0,1.0,0,1
3475,1228318.0,4.0,15.0,4.0,6.0,1.0,2.0,0,1
3476,1228319.0,-16.0,5.0,1.0,6.0,1.0,1.0,0,1
3477,1228320.0,8.0,-5.0,7.0,1.0,2.0,0.0,0,1
3478,1229418.0,-5.0,-4.0,2.0,3.0,0.0,0.0,0,1
3479,1229419.0,6.0,-9.0,5.0,3.0,2.0,1.0,0,1
3480,1229420.0,1.0,8.0,4.0,6.0,1.0,1.0,0,1
3481,1229421.0,18.0,-5.0,9.0,4.0,1.0,0.0,0,1
3482,1229422.0,-1.0,18.0,2.0,6.0,0.0,1.0,0,1
3483,1229423.0,-12.0,-3.0,1.0,3.0,2.0,0.0,0,1
3484,1229424.0,-5.0,-10.0,2.0,1.0,1.0,2.0,0,1
3485,1229426.0,0.0,7.0,4.0,5.0,2.0,1.0,0,1
3486,1229427.0,6.0,0.0,6.0,3.0,3.0,0.0,0,1
3487,1229428.0,-7.0,-3.0,2.0,4.0,1.0,2.0,0,1
3488,1229430.0,5.0,-7.0,5.0,3.0,1.0,0.0,0,1
3489,1229431.0,-1.0,13.0,3.0,5.0,1.0,1.0,0,1
3490,1229432.0,2.0,-12.0,4.0,1.0,0.0,1.0,0,1
3491,1229433.0,1.0,-2.0,4.0,3.0,2.0,1.0,0,1
3492,1229434.0,7.0,0.0,6.0,4.0,3.0,0.0,0,1
3493,1229435.0,1.0,7.0,3.0,5.0,0.0,0.0,0,1
3494,1229436.0,-4.0,18.0,2.0,9.0,0.0,3.0,0,1
3495,1229437.0,-3.0,4.0,3.0,5.0,0.0,2.0,0,1
3496,1229438.0,-10.0,-1.0,3.0,3.0,0.0,0.0,0,1
3497,1229439.0,-5.0,-9.0,3.0,1.0,0.0,1.0,0,1
3498,1229440.0,7.0,-2.0,5.0,2.0,3.0,0.0,0,1
3499,1229441.0,11.0,-9.0,5.0,3.0,2.0,1.0,0,1
3500,1229442.0,17.0,10.0,9.0,6.0,1.0,2.0,0,1
3501,1229443.0,-3.0,3.0,4.0,5.0,1.0,2.0,0,1
3502,1229444.0,-9.0,-4.0,1.0,3.0,3.0,0.0,0,1
3503,1229445.0,-4.0,-7.0,2.0,3.0,1.0,1.0,0,1
3504,1229446.0,-8.0,1.0,3.0,3.0,0.0,1.0,0,1
3505,1229448.0,-10.0,-2.0,1.0,3.0,0.0,0.0,0,1
3506,1229449.0,3.0,4.0,5.0,5.0,1.0,2.0,0,1
3507,1229450.0,-2.0,8.0,3.0,6.0,1.0,1.0,0,1
3508,1229451.0,11.0,-9.0,7.0,1.0,1.0,0.0,0,1
3509,1229452.0,1.0,1.0,4.0,4.0,1.0,0.0,0,1
3510,1229453.0,10.0,5.0,7.0,6.0,1.0,0.0,0,1
3511,1229454.0,3.0,-4.0,4.0,2.0,0.0,1.0,0,1
3512,1229455.0,4.0,2.0,6.0,4.0,2.0,0.0,0,1
3513,1229456.0,-2.0,-6.0,5.0,1.0,1.0,0.0,0,1
3514,1229457.0,-11.0,12.0,2.0,5.0,0.0,0.0,0,1
3515,1229458.0,3.0,-6.0,4.0,3.0,0.0,0.0,0,1
3516,1229459.0,-8.0,12.0,1.0,8.0,0.0,2.0,0,1
3517,1229460.0,-4.0,-7.0,4.0,2.0,0.0,1.0,0,1
3518,1229461.0,0.0,10.0,4.0,7.0,1.0,0.0,0,1
3519,1229462.0,7.0,7.0,4.0,6.0,2.0,0.0,0,1
3520,1229463.0,13.0,1.0,8.0,4.0,3.0,0.0,0,1
3521,1229464.0,-6.0,-12.0,1.0,1.0,0.0,0.0,0,1
3522,1229465.0,-6.0,-8.0,2.0,1.0,2.0,1.0,0,1
3523,1229466.0,-4.0,5.0,1.0,5.0,0.0,2.0,0,1
3524,1229467.0,-4.0,3.0,3.0,4.0,0.0,0.0,0,1
3525,1229468.0,3.0,7.0,5.0,6.0,0.0,3.0,0,1
3526,1229469.0,-2.0,-4.0,3.0,5.0,1.0,1.0,0,1
3527,1229470.0,-2.0,-4.0,3.0,3.0,2.0,1.0,0,1
3528,1229471.0,11.0,15.0,8.0,8.0,0.0,3.0,0,1
3529,1229472.0,-1.0,-3.0,4.0,2.0,1.0,0.0,0,1
3530,1229473.0,6.0,-6.0,5.0,2.0,1.0,0.0,0,1
3531,1229475.0,3.0,-3.0,4.0,3.0,2.0,0.0,0,1
3532,1229476.0,3.0,2.0,5.0,4.0,2.0,0.0,0,1
3533,1229477.0,-5.0,7.0,4.0,4.0,1.0,1.0,0,1
3534,1229478.0,-13.0,-8.0,1.0,2.0,0.0,0.0,0,1
3535,1229479.0,4.0,-2.0,4.0,3.0,0.0,1.0,0,1
3536,1229480.0,-6.0,-5.0,2.0,2.0,1.0,1.0,0,1
3537,1229481.0,-5.0,5.0,3.0,6.0,1.0,2.0,0,1
3538,1229482.0,-3.0,-14.0,3.0,0.0,0.0,0.0,0,1
3539,1229483.0,13.0,4.0,5.0,5.0,2.0,0.0,0,1
3540,1229484.0,14.0,8.0,7.0,6.0,2.0,0.0,0,1
3541,1229485.0,-6.0,4.0,2.0,5.0,1.0,1.0,0,1
3542,1229486.0,-8.0,10.0,2.0,7.0,1.0,1.0,0,1
3543,1229487.0,-7.0,-4.0,2.0,3.0,2.0,1.0,0,1
3544,1229488.0,-8.0,4.0,2.0,6.0,1.0,1.0,0,1
3545,1229490.0,5.0,1.0,6.0,4.0,0.0,0.0,0,1
3546,1229491.0,2.0,-5.0,4.0,3.0,1.0,1.0,0,1
3547,1229492.0,0.0,-12.0,3.0,3.0,1.0,2.0,0,1
3548,1229493.0,10.0,-2.0,7.0,4.0,2.0,1.0,0,1
3549,1229494.0,4.0,7.0,5.0,6.0,1.0,2.0,0,1
3550,1229495.0,6.0,1.0,5.0,3.0,1.0,0.0,0,1
3551,1229496.0,-5.0,15.0,3.0,5.0,2.0,1.0,0,1
3552,1229497.0,11.0,-9.0,6.0,2.0,2.0,0.0,0,1
3553,1229498.0,-7.0,-1.0,2.0,3.0,0.0,2.0,0,1
3554,1229499.0,-6.0,-11.0,2.0,3.0,0.0,2.0,0,1
